Date,Store_Number,Store_Name,Address,City,Zip_Code,County_Number,County,Category,Category_Name,Vendor_Number,Vendor_Name,Item_Number,Item_Description,Pack,Bottle_Volume_(ml),State_Bottle_Cost,State_Bottle_Retail,Bottles_Sold,Sale_(Dollars),Volume_Sold_(Liters),Volume_Sold_(Gallons)
07/13/2015,2487,Anamosa Family Foods,402 EAST MAIN,ANAMOSA,52205,53.0,Jones,1041100.0,AMERICAN DRY GINS,434.0,Luxco-St Louis,30528,Hawkeye Gin,6,1750,7.17,10.76,3,32.28,5.25,1.39
12/13/2016,5142,Smokin' Joe's #13 Tobacco & Liquor O,"2315, Mt Vernon Rd SE",Cedar Rapids,52303,57.0,Linn,1022200.0,100% Agave Tequila,410.0,Patron Spirits Company,88294,Patron Silver Tequila,12,375,14.0,21.0,1,21.0,0.37,0.09
11/30/2015,3461,Hometown Foods / Stuart,611 S DIVISION ST,STUART,50250,1.0,Adair,1031090.0,OTHER PROOF VODKA,260.0,Diageo Americas,40926,Smirnoff Silver Vodka 90 Prf,12,750,8.25,12.38,4,49.52,3.0,0.79
05/10/2017,5172,Uptown Liquor & Tobacco,2000 Willey Blvd SW,Cedar Rapids,52404,57.0,LINN,1032200.0,Imported Flavored Vodka,260.0,DIAGEO AMERICAS,64513,Ciroc Apple,12,1000,22.75,34.13,3,34.13,3.0,0.79
03/28/2013,2579,Hy-Vee Food Store / Grinnell,320 WEST STREET SOUTH,GRINNELL,50112,79.0,Poweshiek,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.13,10.7,36,385.2,63.0,16.64
03/26/2013,2662,Hy-Vee Wine & Spirits / Muscatine,"522 MULBERRY, SUITE A",MUSCATINE,52761,70.0,Muscatine,1081240.0,GREEN CREME DE MENTHE,434.0,Luxco-St Louis,79336,Paramount Creme De Menthe/green,12,750,4.65,6.97,4,27.88,3.0,0.79
03/18/2015,2523,Hy-Vee Food Store / Centerville,414 N 18TH ST,CENTERVILLE,52544,4.0,Appanoose,1032080.0,IMPORTED VODKA,260.0,Diageo Americas,34456,Ketel One Imported Vodka,12,750,14.0,21.0,4,84.0,3.0,0.79
07/11/2017,2624,Hy-Vee #2 / Dubuque,2395 NW Arterial Rd,Dubuque,52002,31.0,DUBUQUE,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19066,Jim Beam,12,750,10.49,15.74,2,188.88,1.5,0.39
08/07/2017,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240.0,52.0,JOHNSON,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19473,Maker's Mark,24,200,4.93,7.4,4,7.4,0.8,0.21
09/22/2016,2652,Hy-Vee DrugStore / Mason City,875  4th St SW,Mason City,50401,17.0,CERRO GORD,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43316,Captain Morgan Private Stock Rum,12,750,11.99,17.99,2,17.99,1.5,0.39
02/20/2013,2523,Hy-Vee Food Store / Centerville,414 N 18TH ST,CENTERVILLE,52544,4.0,Appanoose,1031080.0,VODKA 80 PROOF,380.0,Phillips Beverage Company,37336,Uv Vodka,12,750,6.5,9.74,4,38.96,3.0,0.79
05/08/2013,3573,Quik Shop Foods / Four M In,405 S MADISON,OTTUMWA,52501,90.0,Wapello,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,42079,UV Cake Vodka,12,1000,7.5,11.25,3,33.75,3.0,0.79
10/31/2016,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241,52.0,JOHNSON,1022100.0,Mixto Tequila,395.0,PROXIMO,89193,Jose Cuervo Especial Reposado Tequila,48,200,3.0,4.5,5,4.5,1.0,0.26
06/30/2016,4170,Dewey's Jack and Jill,115 E Main St  Po Box 359,West Branch,52358,16.0,Cedar,1031080.0,VODKA 80 PROOF,322.0,Prestige Wine and Spirits Group,37146,Opulent Vodka,6,750,8.5,12.75,1,12.75,0.75,0.2
10/29/2013,2522,Hy-Vee Wine and Spirits / Spirit Lak,HWY 9 & 71,SPIRIT LAKE,51360,30.0,Dickinson,1012100.0,CANADIAN WHISKIES,55.0,Sazerac North America,12407,Canadian Ltd Whisky,12,1000,5.5,8.25,24,198.0,24.0,6.34
02/14/2012,3606,Scotty's Liquor Store,804 G AVE,GRUNDY CENTER,50638,38.0,Grundy,1071100.0,AMERICAN COCKTAILS,55.0,Sazerac North America,57158,Chi-Chi's Strawberry Margarita W/tequila,6,1750,6.49,9.74,1,9.74,1.75,0.46
01/30/2017,3705,Liquor Locker,507 1st Ave #100,Rock Rapids,51246.0,60.0,LYON,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,10548,Black Velvet Toasted Caramel,6,1750,12.99,19.49,1,116.94,1.75,0.46
12/17/2013,3054,Mcnally's Super Valu,1026 MAIN,GRINNELL,50112,79.0,Poweshiek,1031080.0,VODKA 80 PROOF,260.0,Diageo Americas,37998,Smirnoff Vodka 80 Prf,6,1750,14.75,22.12,6,132.72,10.5,2.77
11/22/2014,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 JOHNSON AVENUE, N.W.",CEDAR RAPIDS,52405,57.0,Linn,1012100.0,CANADIAN WHISKIES,85.0,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,6,94.5,10.5,2.77
07/20/2016,5264,Casey's General Store # 2177/Mitchel,"309, Center Ave",Mitchellville,50169,,,1031080.0,VODKA 80 PROOF,260.0,Diageo Americas,37996,Smirnoff Vodka 80 Prf,12,750,8.25,12.38,12,148.56,9.0,2.38
05/25/2017,4829,Central City 2,1501 Michigan Ave,Des Moines,50314.0,77.0,POLK,1081400.0,American Schnapps,65.0,Jim Beam Brands,82847,Dekuyper Peachtree,12,1000,7.87,11.81,6,141.72,6.0,1.58
09/25/2014,3440,Hawkeye Pantry,501 LOCUST ST,DES MOINES,50309,77.0,Polk,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36304,Hawkeye Vodka,24,375,2.07,3.11,24,74.64,9.0,2.38
11/13/2013,4273,Smokin' Joe's #4 Tobacco and Liquor,2800 E UNIVERSITY AVE,DES MOINES,50317,77.0,Polk,1031080.0,VODKA 80 PROOF,300.0,Mccormick Distilling Company,36901,McCormick Vodka Mini,6,500,4.67,7.0,1,7.0,0.5,0.13
07/19/2017,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,85.0,STORY,1012200.0,Scotch Whiskies,370.0,PERNOD RICARD USA,9432,Passport Scotch,6,1750,13.99,20.99,1,125.94,1.75,0.46
05/21/2012,2621,Hy-Vee Food Store #3 / Sioux City,3301 GORDON DR,SIOUX CITY,51105,97.0,Woodbury,1031080.0,VODKA 80 PROOF,300.0,Mccormick Distilling Company,36907,Mccormick Vodka PET,12,1000,3.98,5.97,12,71.64,12.0,3.17
04/19/2016,4317,Fareway Stores #941 / Greenfield,212 SW KENT,GREENFIELD,50849,1.0,Adair,1022100.0,TEQUILA,395.0,Proximo,87408,Jose Cuervo Especial Silver,12,750,10.49,15.74,6,94.44,4.5,1.19
04/25/2013,2521,Hy-Vee Food and Drug / Grand / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,77.0,Polk,1022100.0,TEQUILA,65.0,Jim Beam Brands,89796,Sauza Conmemorativo,12,750,14.17,21.25,4,85.0,3.0,0.79
06/18/2012,3943,Good and Quick Co,519 LINCOLNWAY,NEVADA,50201,85.0,Story,1011100.0,BLENDED WHISKIES,297.0,Laird And Company,23826,Five Star,12,750,3.35,5.02,4,20.08,3.0,0.79
04/21/2014,2521,Hy-Vee Food and Drug / Grand / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,77.0,Polk,1012100.0,CANADIAN WHISKIES,55.0,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,7.94,12.51,6,75.06,10.5,2.77
04/21/2015,2529,Hy-Vee Drugstore #4 / Cedar Rapids,4825 JOHNSON AVE NW,CEDAR RAPIDS,52405,57.0,Linn,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,12,207.96,21.0,5.55
10/29/2012,3654,The Beverage Shop / Belmond,207 E MAIN ST,BELMOND,50421,99.0,Wright,1012100.0,CANADIAN WHISKIES,370.0,Pernod Ricard USA/Austin Nichols,11416,Wiser's Deluxe,12,750,8.53,12.8,12,153.6,9.0,2.38
04/23/2012,3830,Wal-Mart 1435 / Creston,806 LAUREL ST,CRESTON,50801,88.0,Union,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43128,Bacardi Superior Rum,6,1750,14.67,22.0,6,132.0,10.5,2.77
02/18/2013,2538,Hy-Vee Food Store #3 / Waterloo,1422 FLAMMANG DR,WATERLOO,50702,7.0,Black Hawk,1011200.0,STRAIGHT BOURBON WHISKIES,55.0,Sazerac North America,21598,Ten High,6,1750,8.73,13.35,12,160.2,21.0,5.55
01/21/2015,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,85.0,Story,1051110.0,BLACKBERRY BRANDIES,434.0,Luxco-St Louis,55084,Paramount Blackberry Brandy,24,375,3.55,5.33,8,42.64,3.0,0.79
02/08/2012,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,77.0,Polk,1031100.0,100 PROOF VODKA,300.0,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.46,11.19,18,201.42,31.5,8.32
11/16/2015,3908,County Market #214 / Fort Madison,11802 AVENUE H,FORT MADISON,52627,56.0,Lee,1041100.0,AMERICAN DRY GINS,434.0,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02,10.5,2.77
08/25/2016,2593,Hy-Vee Food Store / Carroll,905 US Highway 30 West,Carroll,51401.0,14.0,Carroll,1071100.0,AMERICAN COCKTAILS,260.0,Diageo Americas,58801,Captain Morgan Long Island Iced Tea,6,1750,11.0,16.5,12,198.0,21.0,5.55
12/31/2012,3944,Sam's Club 4973 / Dubuque,4400 ASBURY RD,DUBUQUE,52002,31.0,Dubuque,1081600.0,WHISKEY LIQUEUR,85.0,Brown-Forman Corporation,86887,Southern Comfort,12,1000,11.82,17.74,12,212.88,12.0,3.17
01/15/2014,3943,Good and Quick Co,519 LINCOLNWAY,NEVADA,50201,85.0,Story,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36306,Hawkeye Vodka,12,750,3.34,5.01,3,15.03,2.25,0.59
10/27/2014,3465,Hometown Foods / Panora,601 E MAIN,PANORA,50216,39.0,Guthrie,1022100.0,TEQUILA,434.0,Luxco-St Louis,89447,La Prima Tequila/gold,12,1000,6.59,9.89,3,29.67,3.0,0.79
04/27/2015,2558,Hy-Vee Food Store / Mount Pleasant,1700 E WASHINGTON,MOUNT PLEASANT,52641,44.0,Henry,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,24,120.24,18.0,4.76
09/11/2017,2555,Hy-Vee Food Store / Keokuk,3111 Main,Keokuk,52632.0,56.0,LEE,1062200.0,White Rum,434.0,LUXCO INC,45277,Paramount White Rum,12,1000,4.42,6.63,1,79.56,1.0,0.26
02/02/2017,4084,Fareway Stores #061 / Ankeny,3205 North Ankeny Blvd,Ankeny,50023.0,77.0,Polk,1031200.0,American Flavored Vodka,260.0,DIAGEO AMERICAS,77683,Smirnoff Kissed Caramel,12,750,8.25,12.38,3,12.38,2.25,0.59
05/23/2013,4847,Slagle Foods LeClaire,1301 EAGLE RIDGE RD,LECLAIRE,52753,82.0,Scott,1012100.0,CANADIAN WHISKIES,260.0,Diageo Americas,11294,Crown Royal Canadian Whisky,24,375,7.65,11.48,1,11.48,0.38,0.1
07/02/2013,4490,Casey's General Store #2766 / Cedar,380 33RD AVE SW,CEDAR RAPIDS,52404,57.0,Linn,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,86670,Jack Daniel's Tennessee Honey,12,750,14.04,21.05,2,42.1,1.5,0.4
08/02/2017,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806.0,82.0,SCOTT,1062200.0,White Rum,35.0,BACARDI USA INC,43128,Bacardi Superior Rum,6,1750,15.0,22.5,2,135.0,3.5,0.92
07/06/2017,3713,Wal-Mart 0810 / Mason City,4151  4th St SW,Mason City,50401,17.0,CERRO GORD,1062400.0,Spiced Rum,259.0,Heaven Hill Brands,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,1,103.98,1.75,0.46
11/05/2014,2113,Jamboree Foods,1119 MARKET ST. BOX 71,GOWRIE,50543,94.0,Webster,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11777,Black Velvet,12,1000,6.63,9.95,12,119.4,12.0,3.17
08/12/2014,3691,Target Store T-1791 / Urbandale,11148 PLUM DR,URBANDALE,50322,77.0,Polk,1062310.0,SPICED RUM,260.0,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,18.0,27.0,6,162.0,10.5,2.77
01/03/2013,3942,Twin Town Liquor,104 HIGHWAY 30 WEST,TOLEDO,52342,86.0,Tama,1071100.0,AMERICAN COCKTAILS,260.0,Diageo Americas,63825,Tgif On The Rocks Mudslide,12,750,3.82,5.73,1,5.73,0.75,0.2
04/16/2014,4171,"Brothers Market, Inc. / Cascade",105 SE NIXON ST,CASCADE,52033,31.0,Dubuque,1062310.0,SPICED RUM,260.0,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.62,12,211.44,12.0,3.17
07/23/2012,4005,Lansing Liquor and More,417 MAIN ST,LANSING,52151,3.0,Allamakee,1011100.0,BLENDED WHISKIES,297.0,Laird And Company,23824,Five Star,24,375,1.98,2.96,1,2.96,0.38,0.1
07/02/2012,2623,Hy-Vee Food Store #4 / Sioux City,2827 HAMILTON BLVD,SIOUX CITY,51104,97.0,Woodbury,1081200.0,CREAM LIQUEURS,260.0,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28,9.6,2.54
11/26/2012,3528,Super Target T-0804 Mason City,3450  4TH ST SW,MASON CITY,50401,17.0,Cerro Gordo,1032080.0,IMPORTED VODKA,420.0,"Moet Hennessy USA, Inc.",34155,Belvedere Vodka,6,750,17.15,25.73,6,154.38,4.5,1.19
04/18/2016,4312,I-80 Liquor / Council Bluffs,2411 S 24TH ST #1,COUNCIL BLUFFS,51501,78.0,Pottawattamie,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,410.0,The Patron Spirits Company,64736,Citronge,12,750,13.75,20.63,12,247.56,9.0,2.38
12/18/2012,3354,Sam's Club 8238 / Davenport,3845 ELMORE AVE.,DAVENPORT,52807,82.0,Scott,1081010.0,AMERICAN AMARETTO,55.0,Sazerac North America,73986,Di Amore Amaretto,12,750,6.0,8.99,60,539.4,45.0,11.89
07/16/2013,2604,Hy-Vee Wine and Spirits / Lemars,1201 12TH AVE SW,LEMARS,51031,75.0,Plymouth,1032080.0,IMPORTED VODKA,35.0,"Bacardi U.S.A., Inc.",34423,Grey Goose Vodka,12,375,8.48,12.72,2,25.44,0.75,0.2
10/28/2014,4277,Cork It!,769 PROSPECT ST SW,LE MARS,51031,75.0,Plymouth,1032200.0,IMPORTED VODKA - MISC,420.0,"Moet Hennessy USA, Inc.",34092,Belvedere Pink Grapefruit,6,750,17.15,25.73,2,51.46,1.5,0.4
02/11/2013,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,77.0,Polk,1062310.0,SPICED RUM,260.0,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.3,16.94,240,4065.6,240.0,63.4
08/19/2014,4939,Urban Liquor,6401 DOUGLAS AVE   STE 1,URBANDALE,50322,77.0,Polk,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11777,Black Velvet,12,1000,6.63,9.95,5,49.75,5.0,1.32
05/10/2017,5104,Rustic Lure Wine and Spirits,"72, N Okoboji Grove Rd",Arnold's Park,51331,30.0,Dickinson,1062100.0,Gold Rum,35.0,BACARDI USA INC,43037,Bacardi Gold Rum,12,1000,9.5,14.25,3,14.25,3.0,0.79
04/10/2012,3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,78.0,Pottawattamie,1062310.0,SPICED RUM,260.0,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,16.49,24.98,1,24.98,1.75,0.46
10/14/2013,3790,Wal-Mart 0784 / Mt Pleasan,1045 N GRAND AVE,MT PLEASANT,52641,44.0,Henry,1031200.0,VODKA FLAVORED,260.0,Diageo Americas,41806,Smirnoff Vanilla Vodka,12,750,7.75,11.87,12,142.44,9.0,2.38
07/01/2013,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,85.0,Story,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,65061,Goldschlager Cinnamon Schnapps Mini,10,600,15.63,23.44,3,70.32,1.8,0.48
08/21/2017,5362,Crossroads Wine & Spirits LLC,117 Iowa Ave,Dunlap,51529,43.0,HARRISON,1031200.0,American Flavored Vodka,260.0,DIAGEO AMERICAS,77852,Smirnoff Watermelon,12,750,8.25,12.38,2,12.38,1.5,0.39
06/26/2012,3808,Thriftway,300  4TH ST,LA PORTE CITY,50651,7.0,Black Hawk,1031080.0,VODKA 80 PROOF,260.0,Diageo Americas,37998,Smirnoff Vodka 80 Prf,6,1750,14.5,21.74,2,43.48,3.5,0.92
04/27/2015,4504,JIFFY EXPRESS #921 / INDIANOLA,311 NORTH JEFFERSON,INDIANOLA,50125,91.0,Warren,1081600.0,WHISKEY LIQUEUR,421.0,"Sazerac Co., Inc.",64866,Fireball Cinnamon Whiskey,12,750,8.98,13.47,12,161.64,9.0,2.38
05/14/2013,4536,Casey's General Store #2420 / Dubuqu,2699 ROCKDALE,DUBUQUE,52003,31.0,Dubuque,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43124,Bacardi Superior Rum,24,375,4.3,6.45,6,38.7,2.25,0.59
02/08/2016,4883,K & L Foods,"118, S MAIN ST",SIGOURNEY,52591,54.0,Keokuk,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,41989,Uv Cake Vodka,12,750,6.5,9.75,1,9.75,0.75,0.2
04/20/2016,2625,Hy-Vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,82.0,Scott,1031080.0,VODKA 80 PROOF,301.0,Fifth Generation Inc.,38177,Titos Handmade Vodka,12,1000,11.92,17.88,48,858.24,48.0,12.68
05/18/2015,2532,Hy-Vee Food Store #2 / Des Moines,2540 E EUCLID,DES MOINES,50317,77.0,Polk,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,18,186.84,31.5,8.32
07/06/2015,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,91.0,Warren,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,69947,Rumple Minze Peppermint Schnapps Liqueur,12,1000,15.75,23.63,2,47.26,2.0,0.53
05/23/2013,4841,Cozy Mart,2920 W LOCUST ST,DAVENPORT,52804,82.0,Scott,1081600.0,WHISKEY LIQUEUR,85.0,Brown-Forman Corporation,86881,Southern Comfort Mini,12,500,4.7,7.06,1,7.06,0.5,0.13
10/30/2013,2560,Hy-Vee Food Store / Marion,3600 BUSINESS HWY 151 EAST,MARION,52302,57.0,Linn,1081220.0,DARK CREME DE CACAO,434.0,Luxco-St Louis,78036,Arrow Creme de Cacao Brown,12,750,4.5,6.75,6,40.5,4.5,1.19
05/26/2017,2629,Hy-Vee Food Store #2 / Council Bluffs,1745 Madison Ave,Council Bluffs,51503.0,78.0,POTTAWATTA,1081400.0,American Schnapps,65.0,Jim Beam Brands,82607,Dekuyper Sour Apple,12,1000,7.87,11.81,1,141.72,1.0,0.26
09/14/2015,4993,Site Food Mart,"1301, MAIN ST",KEOKUK,52632,56.0,Lee,1062310.0,SPICED RUM,260.0,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,18.0,27.0,2,54.0,3.5,0.92
01/06/2015,3592,Wal-Mart 0886 / Fort Dodge,3036 1ST AVE SOUTH,FORT DODGE,50501,42.0,Hardin,1081370.0,WATERMELON SCHNAPPS,65.0,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38
11/06/2013,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,8.0,Boone,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,305.0,MHW Ltd,64000,Absente,12,750,22.67,34.0,12,408.0,9.0,2.38
03/06/2017,5373,Sodes Green Acre,7 Goethe Street Ste. B,Guttenberg,52052.0,22.0,CLAYTON,1081400.0,American Schnapps,65.0,Jim Beam Brands,82827,Dekuyper Rootbeer,12,1000,7.87,11.81,2,11.81,2.0,0.52
11/05/2014,3866,Target Store T-1170 / Ames,320 S DUFF,AMES,50010,85.0,Story,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,12,129.6,21.0,5.55
05/17/2017,2611,Hy-Vee Drugstore / Ottumwa,1140 North Jefferson St,Ottumwa,52501,90.0,WAPELLO,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19064,Jim Beam,24,375,5.25,7.88,8,7.88,3.0,0.79
04/27/2016,4630,EZ Stop / Davenport,2923 BRADY ST,DAVENPORT,52803,82.0,Scott,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43036,Bacardi Gold Rum,12,750,8.26,12.39,12,148.68,9.0,2.38
07/27/2016,2522,Hy-Vee Wine and Spirits / Spirit Lak,Hwy 9 & 71,Spirit Lake,51360,30.0,Dickinson,1031200.0,VODKA FLAVORED,205.0,E and J Gallo Winery,40599,New Amsterdam Red Berry,12,750,6.9,10.35,12,124.2,9.0,2.38
07/18/2017,4167,"Iowa Street Market, Inc.",1256 Iowa St,Dubuque,52001,31.0,DUBUQUE,1062500.0,Flavored Rum,370.0,PERNOD RICARD USA,42717,Malibu Coconut Rum,12,1000,10.49,15.74,2,188.88,2.0,0.52
09/06/2012,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77.0,Polk,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,45248,Paramount Gold Rum,6,1750,7.58,11.37,6,68.22,10.5,2.77
05/30/2013,2566,Hy-Vee Food Store / Knoxville,813 N LINCOLN STE 1,KNOXVILLE,50138,63.0,Marion,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,65066,Goldschlager Cinnamon Schnapps,12,750,12.75,19.13,3,57.39,2.25,0.59
10/18/2017,3818,Round Window Liquor,703 W Pleasant St,Knoxville,50138.0,63.0,MARION,1022100.0,Mixto Tequila,395.0,PROXIMO,89194,Jose Cuervo Especial Reposado Flask,24,375,5.5,8.25,4,8.25,1.5,0.39
08/18/2014,4501,Kum & Go #134 / Fairfield,1601 W BURLINGTON AVE,FAIRFIELD,52556,51.0,Jefferson,1022100.0,TEQUILA,395.0,Proximo,89194,Jose Cuervo Especial Reposado Flask,24,375,5.5,8.25,2,16.5,0.75,0.2
08/16/2012,2625,Hy-Vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,82.0,Scott,1032200.0,IMPORTED VODKA - MISC,370.0,Pernod Ricard USA/Austin Nichols,2912,Absolut Mini Bar,24,250,3.94,5.91,24,141.84,6.0,1.59
07/22/2015,4008,Sioux Valley Spirits,116 E MAIN ST,ANTHON,51004,97.0,Woodbury,1012100.0,CANADIAN WHISKIES,421.0,"Sazerac Co., Inc.",12888,Rich & Rare Canadian Whisky,6,1750,8.98,13.47,6,80.82,10.5,2.77
11/10/2015,2575,Hy-Vee Food Store #1 / Waterloo,2834 Ansborough Ave,WATERLOO,50702,7.0,Black Hawk,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,86670,Jack Daniel's Tennessee Honey,12,750,15.07,22.61,12,271.32,9.0,2.38
02/19/2014,2635,Hy-Vee #4 / Davenport,4064 E 53RD ST,DAVENPORT,52807,82.0,Scott,1022100.0,TEQUILA,410.0,The Patron Spirits Company,88296,Patron Tequila Silver,12,750,27.0,40.5,12,486.0,9.0,2.38
07/28/2015,4146,Fareway Stores #561 / Waverly,220 W BREMER AVE,WAVERLY,50677,9.0,Bremer,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,Jim Beam Brands,19063,Jim Beam,48,200,3.41,5.12,4,20.48,0.8,0.21
08/28/2014,2579,Hy-Vee Food Store / Grinnell,320 WEST STREET SOUTH,GRINNELL,50112,79.0,Poweshiek,1032080.0,IMPORTED VODKA,277.0,Stoli Group,34747,Stolichnaya Premium Vodka 80 Proof (lv),12,1000,15.97,23.96,2,47.92,2.0,0.53
05/11/2017,2648,Hy-Vee #4 / Wdm,555 S 51st St,West Des Moines,50265,77.0,POLK,1031100.0,American Vodkas,434.0,LUXCO INC,36308,Hawkeye Vodka,6,1750,7.17,10.76,2,64.56,3.5,0.92
12/16/2016,5327,Mega Saver,3540 W Broadway,Council Bluffs,51501,78.0,POTTAWATTA,1031000.0,American Vodka,205.0,E & J Gallo Winery,36965,New Amsterdam Vodka Mini,12,500,4.62,6.93,6,6.93,3.0,0.79
01/05/2016,4346,Roy's Foodland,105 PEARL ST,SHELLSBURG,52332,6.0,Benton,1071100.0,AMERICAN COCKTAILS,395.0,Proximo,58888,Jose Cuervo Authentic Lime Margarita 4pk Cans,6,800,3.88,5.82,1,5.82,0.8,0.21
10/23/2014,2582,Hy-Vee #2 Food Store / Mason City,551 S ILLINOIS AVE,MASON CITY,50401,17.0,Cerro Gordo,1071100.0,AMERICAN COCKTAILS,395.0,Proximo,58836,Jose Cuervo Authentic Lime Margarita,12,750,4.62,6.93,12,83.16,9.0,2.38
05/20/2013,3819,Quillins Decorah,915 SHORT ST,DECORAH,52101,96.0,Winneshiek,1032200.0,IMPORTED VODKA - MISC,370.0,Pernod Ricard USA/Austin Nichols,34078,Absolut Vanilia,12,1000,15.0,22.49,1,22.49,1.0,0.26
03/12/2013,2625,Hy-Vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,82.0,Scott,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,Jim Beam Brands,19478,Maker's Mark,6,1750,32.54,48.82,2,97.64,3.5,0.92
10/10/2016,3403,Econ-o-mart / Columbus Junction,103 Walnut St. E,Columbus Junction,52738,58.0,LOUISA,1031000.0,American Vodka,297.0,Laird & Company,35926,Five O'clock PET Vodka,12,750,3.37,5.06,1,60.72,0.75,0.19
12/19/2016,4067,Freeman Foods,268 8th Ave,Wellman,52356,90.0,Wapello,1022100.0,Mixto Tequila,395.0,PROXIMO,87408,Jose Cuervo Especial Silver,12,750,10.49,15.74,2,15.74,1.5,0.39
01/17/2017,4677,Costco Wholesale #1111 / Coralville,2900 Heartland Dr,Coralville,52241.0,52.0,JOHNSON,1701100.0,Temporary & Specialty Packages,55.0,SAZERAC NORTH AMERICA,4055,Caravella Limoncello w/Glass,6,750,11.25,16.88,1,101.28,0.75,0.19
03/18/2015,2290,Al's Liquors Unlimited,215 WEST MILWAUKEE,STORM LAKE,50588,11.0,Buena Vista,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,14.53,21.8,3,65.4,2.25,0.59
